Timestamp,Service,Region,Hour,Usage_Amount,Cost
2026-03-08 17:00:00,Lambda,eu-west-1,17,37.99121249305547,4.0255206217584565
2026-03-08 18:00:00,EC2,us-east-1,18,5.291910194049702,0.34706929749845533
2026-03-08 18:00:00,EC2,eu-west-1,18,40.59251675045026,6.671279519243285
2026-03-08 18:00:00,S3,us-east-1,18,19.59521323243667,3.2928198847047554
2026-03-08 18:00:00,S3,eu-west-1,18,32.06587712983999,5.623849800331049
2026-03-08 18:00:00,RDS,us-east-1,18,31.635705739149774,4.352580564576341
2026-03-08 18:00:00,RDS,eu-west-1,18,42.70531598680821,5.38453491814473
2026-03-08 18:00:00,Lambda,us-east-1,18,38.83486514812555,3.4711715795342184
2026-03-08 18:00:00,Lambda,eu-west-1,18,10.028008167123232,1.486889825367982
2026-03-08 19:00:00,EC2,us-east-1,19,17.016608119213526,1.9855747988874748
2026-03-08 19:00:00,EC2,eu-west-1,19,26.510381288021208,5.185866964980032
2026-03-08 19:00:00,S3,us-east-1,19,53.14268748956526,10.374883440705972
2026-03-08 19:00:00,S3,eu-west-1,19,32.34085608719929,6.008309138985874
2026-03-08 19:00:00,RDS,us-east-1,19,50.123009103232015,5.213463126561701
2026-03-08 19:00:00,RDS,eu-west-1,19,27.52403516995461,2.895414778908682
2026-03-08 19:00:00,Lambda,us-east-1,19,43.554474048079896,7.748383381629425
2026-03-08 19:00:00,Lambda,eu-west-1,19,24.943833572059976,3.9753047369431656
2026-03-08 20:00:00,EC2,us-east-1,20,34.12687021501937,5.3119888209768025
2026-03-08 20:00:00,EC2,eu-west-1,20,12.529118258974375,1.151947826606361
2026-03-08 20:00:00,S3,us-east-1,20,46.09409395985575,8.066572078338888
2026-03-08 20:00:00,S3,eu-west-1,20,23.988596958323225,3.284352834522673
2026-03-08 20:00:00,RDS,us-east-1,20,4.342510972582856,0.5082033475392242
2026-03-08 20:00:00,RDS,eu-west-1,20,21.877808476985397,3.9339213462966263
2026-03-08 20:00:00,Lambda,us-east-1,20,26.11635323454491,2.8501158776432756
2026-03-08 20:00:00,Lambda,eu-west-1,20,30.906085342254016,4.576847309475887
2026-03-08 21:00:00,EC2,us-east-1,21,45.0083504180795,5.395861074890185
2026-03-08 21:00:00,EC2,eu-west-1,21,8.68455321687512,1.2063771140457082
2026-03-08 21:00:00,S3,us-east-1,21,45.203965348541246,2.5351274623375777
2026-03-08 21:00:00,S3,eu-west-1,21,13.25275275312794,1.5792944249006267
2026-03-08 21:00:00,RDS,us-east-1,21,6.978584155920375,0.9314574210066792
2026-03-08 21:00:00,RDS,eu-west-1,21,8.843674464151368,1.0958011330153794
2026-03-08 21:00:00,Lambda,us-east-1,21,19.854606900248598,3.5164803194098484
2026-03-08 21:00:00,Lambda,eu-west-1,21,6.099865756185978,0.5896654597734596
2026-03-08 22:00:00,EC2,us-east-1,22,8.053790530683631,1.470714605604782
2026-03-08 22:00:00,EC2,eu-west-1,22,13.623093235146326,1.5056146666889219
2026-03-08 22:00:00,S3,us-east-1,22,29.073525342681464,4.482527349866564
2026-03-08 22:00:00,S3,eu-west-1,22,19.210086125312685,1.2103969673719728
2026-03-08 22:00:00,RDS,us-east-1,22,10.926408897855566,0.874365248840055
2026-03-08 22:00:00,RDS,eu-west-1,22,15.824321292718244,2.5979563922453486
2026-03-08 22:00:00,Lambda,us-east-1,22,12.666985001129808,0.6567743412767311
2026-03-08 22:00:00,Lambda,eu-west-1,22,3.6680341204543434,0.7162906250924269
2026-03-08 23:00:00,EC2,us-east-1,23,27.320080152542047,2.1472035360928095
2026-03-08 23:00:00,EC2,eu-west-1,23,24.748397568369988,4.583294285651148
2026-03-08 23:00:00,S3,us-east-1,23,8.401050396883223,1.0702245474667158
2026-03-08 23:00:00,S3,eu-west-1,23,6.136150465681687,0.8264554333588194
2026-03-08 23:00:00,RDS,us-east-1,23,3.1600258946452766,0.19788008901495063
2026-03-08 23:00:00,RDS,eu-west-1,23,13.922070647916039,1.4587937269942153
2026-03-08 23:00:00,Lambda,us-east-1,23,13.98551116887527,1.0269956517789645
2026-03-08 23:00:00,Lambda,eu-west-1,23,4.42754492306794,0.5706650438142961
2026-03-09 00:00:00,EC2,us-east-1,0,10.076656504399216,1.336263623900009
2026-03-09 00:00:00,EC2,eu-west-1,0,14.829428249917928,2.3200646790256947
2026-03-09 00:00:00,S3,us-east-1,0,5.424536868123272,0.9858646806244189
2026-03-09 00:00:00,S3,eu-west-1,0,7.1283910572831335,0.8570248751889371
2026-03-09 00:00:00,RDS,us-east-1,0,7.073895202082561,0.6013097804445402
2026-03-09 00:00:00,RDS,eu-west-1,0,4.383465320631941,0.4385032375128545
2026-03-09 00:00:00,Lambda,us-east-1,0,7.2435504696338615,1.282568195332078
2026-03-09 00:00:00,Lambda,eu-west-1,0,1.8013366020190293,0.1294792152865159
2026-03-09 01:00:00,EC2,us-east-1,1,7.249168838737844,1.0445212244871445
2026-03-09 01:00:00,EC2,eu-west-1,1,7.33781106327467,0.3812938146489085
2026-03-09 01:00:00,S3,us-east-1,1,8.482135442358404,0.7366768498152383
2026-03-09 01:00:00,S3,eu-west-1,1,12.633022982472951,1.7523427202685078
2026-03-09 01:00:00,RDS,us-east-1,1,2.9156882038774974,0.34539769036539264
2026-03-09 01:00:00,RDS,eu-west-1,1,3.4762014969079016,0.431161696362643
2026-03-09 01:00:00,Lambda,us-east-1,1,4.577764260108502,0.6824728149321212
2026-03-09 01:00:00,Lambda,eu-west-1,1,2.621738001159502,0.2233403642718385
2026-03-09 02:00:00,EC2,us-east-1,2,16.222842287480763,1.4944602534433824
2026-03-09 02:00:00,EC2,eu-west-1,2,6.629099025307918,1.012056136623987
2026-03-09 02:00:00,S3,us-east-1,2,10.311010092762373,1.3480997250429332
2026-03-09 02:00:00,S3,eu-west-1,2,5.0323177069852445,0.26262671545021926
2026-03-09 02:00:00,RDS,us-east-1,2,7.887680819835908,1.1874837950731754
2026-03-09 02:00:00,RDS,eu-west-1,2,13.227243771679635,1.8916784761702847
2026-03-09 02:00:00,Lambda,us-east-1,2,13.695570401441163,0.8462648542281692
2026-03-09 02:00:00,Lambda,eu-west-1,2,4.29480059361979,0.6963071052088046
2026-03-09 03:00:00,EC2,us-east-1,3,12.406901748339513,1.591994312990129
2026-03-09 03:00:00,EC2,eu-west-1,3,6.3902250400507645,0.5157684351261604
2026-03-09 03:00:00,S3,us-east-1,3,12.055319797143055,1.6142489745889534
2026-03-09 03:00:00,S3,eu-west-1,3,7.718375727943484,1.0753146678133887
2026-03-09 03:00:00,RDS,us-east-1,3,42.24904697825605,7.943573261182542
2026-03-09 03:00:00,RDS,eu-west-1,3,23.42334859534721,3.778693567934177
2026-03-09 03:00:00,Lambda,us-east-1,3,17.669632361124812,1.683715469765653
2026-03-09 03:00:00,Lambda,eu-west-1,3,10.560804830034899,0.7151771236674872
2026-03-09 04:00:00,EC2,us-east-1,4,30.131773565069345,5.362781068642752
2026-03-09 04:00:00,EC2,eu-west-1,4,15.999240919665505,2.830428161882818
2026-03-09 04:00:00,S3,us-east-1,4,49.76620843166164,3.796987631519601
2026-03-09 04:00:00,S3,eu-west-1,4,32.214440850601754,1.910950251110353
2026-03-09 04:00:00,RDS,us-east-1,4,12.368715332074345,1.9391634478849238
2026-03-09 04:00:00,RDS,eu-west-1,4,46.08075156575967,7.298604653194155
2026-03-09 04:00:00,Lambda,us-east-1,4,13.37377081817407,1.0240505354977256
2026-03-09 04:00:00,Lambda,eu-west-1,4,55.31539429239287,8.310130086960699
2026-03-09 05:00:00,EC2,us-east-1,5,59.20855238814407,5.4376282919350185
2026-03-09 05:00:00,EC2,eu-west-1,5,25.794082550123477,2.2980606975154494
2026-03-09 05:00:00,S3,us-east-1,5,4.65866274436886,0.4597060786323772
2026-03-09 05:00:00,S3,eu-west-1,5,24.357913605026567,3.1192611406494204
2026-03-09 05:00:00,RDS,us-east-1,5,7.614748020258576,1.29959448902131
2026-03-09 05:00:00,RDS,eu-west-1,5,12.394803645215054,1.5468288894393198
2026-03-09 05:00:00,Lambda,us-east-1,5,13.194389200673434,1.2495931587059548
2026-03-09 05:00:00,Lambda,eu-west-1,5,7.552695294535499,1.3790930436824707
2026-03-09 06:00:00,EC2,us-east-1,6,29.51857505856735,1.719855309488726
2026-03-09 06:00:00,EC2,eu-west-1,6,13.515366527826977,2.291715860555157
2026-03-09 06:00:00,S3,us-east-1,6,20.796346089518963,3.4866584800831775
2026-03-09 06:00:00,S3,eu-west-1,6,16.059514730501768,1.4137515464069
2026-03-09 06:00:00,RDS,us-east-1,6,35.589667774359185,2.83807233879086
2026-03-09 06:00:00,RDS,eu-west-1,6,33.776803813742546,6.120528579898214
2026-03-09 06:00:00,Lambda,us-east-1,6,19.50049483009233,2.609764757118634
2026-03-09 06:00:00,Lambda,eu-west-1,6,36.85267044839024,2.0969797323705444
2026-03-09 07:00:00,EC2,us-east-1,7,67.0108538333621,12.304859824315985
2026-03-09 07:00:00,EC2,eu-west-1,7,2.8743888864405167,0.2941962827320031
2026-03-09 07:00:00,S3,us-east-1,7,17.942101777469034,1.8179562457165848
2026-03-09 07:00:00,S3,eu-west-1,7,12.776527049130495,1.871674211881897
2026-03-09 07:00:00,RDS,us-east-1,7,16.614985377296524,2.478900015531504
2026-03-09 07:00:00,RDS,eu-west-1,7,2.2043915761799844,0.22704664088141133
2026-03-09 07:00:00,Lambda,us-east-1,7,2.7148504274582916,0.19408965016990645
2026-03-09 07:00:00,Lambda,eu-west-1,7,19.367779505775864,2.5728248259864173
2026-03-09 08:00:00,EC2,us-east-1,8,21.50829695905979,3.092395716920791
2026-03-09 08:00:00,EC2,eu-west-1,8,83.56535951228113,14.960986655112741
2026-03-09 08:00:00,S3,us-east-1,8,37.11521810627243,4.552775273881764
2026-03-09 08:00:00,S3,eu-west-1,8,48.25435925094262,7.086365551108663
2026-03-09 08:00:00,RDS,us-east-1,8,272.20465369030774,15.831783104512771
2026-03-09 08:00:00,RDS,eu-west-1,8,100.63894118362995,18.5355226903702
2026-03-09 08:00:00,Lambda,us-east-1,8,32.171967217944506,3.187674823249087
2026-03-09 08:00:00,Lambda,eu-west-1,8,23.535632204765836,3.40874018842892
2026-03-09 09:00:00,EC2,us-east-1,9,22.8202426978742,4.276690217446473
2026-03-09 09:00:00,EC2,eu-west-1,9,46.995461375013704,8.063428047635188
2026-03-09 09:00:00,S3,us-east-1,9,26.154944209137874,3.8096135325997316
2026-03-09 09:00:00,S3,eu-west-1,9,13.066876397095818,2.0324372980679186
2026-03-09 09:00:00,RDS,us-east-1,9,23.542734500333847,4.429230421791082
2026-03-09 09:00:00,RDS,eu-west-1,9,47.97321594299565,8.242469021702224
2026-03-09 09:00:00,Lambda,us-east-1,9,59.978905369402554,8.48574710056476
2026-03-09 09:00:00,Lambda,eu-west-1,9,118.60033169630107,17.648370501671984
2026-03-09 10:00:00,EC2,us-east-1,10,42.50574387701865,3.0642502816617294
2026-03-09 10:00:00,EC2,eu-west-1,10,93.7377110264435,11.297751866368662
2026-03-09 10:00:00,S3,us-east-1,10,33.780631540920105,3.2142151717088487
2026-03-09 10:00:00,S3,eu-west-1,10,37.505427253248506,4.305457843828858
2026-03-09 10:00:00,RDS,us-east-1,10,35.988988608275996,5.374488708518518
2026-03-09 10:00:00,RDS,eu-west-1,10,46.36253809865014,3.3553803938675166
2026-03-09 10:00:00,Lambda,us-east-1,10,72.38587223248132,3.8079597544490635
2026-03-09 10:00:00,Lambda,eu-west-1,10,27.091647484500353,2.9675827757815356
2026-03-09 11:00:00,EC2,us-east-1,11,18.792125281443152,1.8477854643084752
2026-03-09 11:00:00,EC2,eu-west-1,11,79.62881752768823,9.003217041101017
2026-03-09 11:00:00,S3,us-east-1,11,75.7716330536455,14.372601133193745
2026-03-09 11:00:00,S3,eu-west-1,11,108.06732755463385,16.865269753930452
2026-03-09 11:00:00,RDS,us-east-1,11,24.713696903969712,2.4495923807968327
2026-03-09 11:00:00,RDS,eu-west-1,11,34.21565336983334,2.6309039742221176
2026-03-09 11:00:00,Lambda,us-east-1,11,81.68821204079372,11.662768508623042
2026-03-09 11:00:00,Lambda,eu-west-1,11,27.964847007656772,4.1565952407825915
2026-03-09 12:00:00,EC2,us-east-1,12,65.94495410054182,8.081119058572794
2026-03-09 12:00:00,EC2,eu-west-1,12,35.815675382225734,2.933809394802014
2026-03-09 12:00:00,S3,us-east-1,12,53.025077360214425,2.8783756052454397
2026-03-09 12:00:00,S3,eu-west-1,12,14.517471193331208,1.3043817880687714
2026-03-09 12:00:00,RDS,us-east-1,12,44.477738973600374,5.273973468758923
2026-03-09 12:00:00,RDS,eu-west-1,12,93.96818303846646,15.804522139530055
2026-03-09 12:00:00,Lambda,us-east-1,12,72.13070778105772,12.843815580861428
2026-03-09 12:00:00,Lambda,eu-west-1,12,17.931381497627655,2.0072421433228667
2026-03-09 13:00:00,EC2,us-east-1,13,125.5975458991152,21.278561419881374
2026-03-09 13:00:00,EC2,eu-west-1,13,88.88773225026306,17.688918583991807
2026-03-09 13:00:00,S3,us-east-1,13,14.982120749408613,2.3595575124176915
2026-03-09 13:00:00,S3,eu-west-1,13,26.45409282846749,4.213868603930646
2026-03-09 13:00:00,RDS,us-east-1,13,15.804718595816086,2.946481198733522
2026-03-09 13:00:00,RDS,eu-west-1,13,53.37311930745926,5.3758270017398475
2026-03-09 13:00:00,Lambda,us-east-1,13,25.484282803667384,1.3170483510237965
2026-03-09 13:00:00,Lambda,eu-west-1,13,5.3326633655371305,1.056115799169275
2026-03-09 14:00:00,EC2,us-east-1,14,37.374244307462924,4.618343279356428
2026-03-09 14:00:00,EC2,eu-west-1,14,74.33597169710664,12.477414684110174
2026-03-09 14:00:00,S3,us-east-1,14,42.753040601568514,7.3481220192721475
2026-03-09 14:00:00,S3,eu-west-1,14,58.472945619217526,6.410242937205766
2026-03-09 14:00:00,RDS,us-east-1,14,45.85730485668026,6.016063709971437
2026-03-09 14:00:00,RDS,eu-west-1,14,66.30628237634753,8.685282818390297
2026-03-09 14:00:00,Lambda,us-east-1,14,48.926682598433175,4.0624999487636195
2026-03-09 14:00:00,Lambda,eu-west-1,14,35.803081303308616,2.4219295123632216
2026-03-09 15:00:00,EC2,us-east-1,15,39.51028745578244,5.197019075981927
2026-03-09 15:00:00,EC2,eu-west-1,15,99.1176500706264,6.74212965114419
2026-03-09 15:00:00,S3,us-east-1,15,56.7471329825574,5.783288074620778
2026-03-09 15:00:00,S3,eu-west-1,15,15.781882970788635,1.229605952955193
2026-03-09 15:00:00,RDS,us-east-1,15,39.03727436145141,6.091275428507217
2026-03-09 15:00:00,RDS,eu-west-1,15,47.15222806102044,8.52518545277008
2026-03-09 15:00:00,Lambda,us-east-1,15,32.53619374561189,4.447280944466131
2026-03-09 15:00:00,Lambda,eu-west-1,15,4.805509284122255,0.5359265951010783
2026-03-09 16:00:00,EC2,us-east-1,16,15.68792672186474,3.12968484365681
2026-03-09 16:00:00,EC2,eu-west-1,16,23.753950314533117,1.263267627455732
2026-03-09 16:00:00,S3,us-east-1,16,109.68849451800126,10.491832027845744
2026-03-09 16:00:00,S3,eu-west-1,16,47.523490671846346,4.362702679139379
2026-03-09 16:00:00,RDS,us-east-1,16,7.2175760888078955,0.7465177902539217
2026-03-09 16:00:00,RDS,eu-west-1,16,30.97363785180538,2.6200402391120865
2026-03-09 16:00:00,Lambda,us-east-1,16,80.6206274194987,7.226786710395891
2026-03-09 16:00:00,Lambda,eu-west-1,16,20.421403732461847,1.8103894307584458
2026-03-09 17:00:00,EC2,us-east-1,17,59.77765993970014,7.523712379345794
2026-03-09 17:00:00,EC2,eu-west-1,17,6.5788747556592115,0.7148492913053314
2026-03-09 17:00:00,S3,us-east-1,17,0.5689441106363012,0.08300440289250821
2026-03-09 17:00:00,S3,eu-west-1,17,65.88560729876318,8.378025286898753
2026-03-09 17:00:00,RDS,us-east-1,17,20.00452022816483,1.550615934810902
2026-03-09 17:00:00,RDS,eu-west-1,17,21.347176072607173,3.661184722437305
2026-03-09 17:00:00,Lambda,us-east-1,17,33.85353851323969,4.090498675580321
2026-03-09 17:00:00,Lambda,eu-west-1,17,40.74255128899312,2.973584011055872
2026-03-09 18:00:00,EC2,us-east-1,18,1.1424278692031615,0.08571862096565055
2026-03-09 18:00:00,EC2,eu-west-1,18,14.296792994563491,2.4239535079017656
2026-03-09 18:00:00,S3,us-east-1,18,26.15970854167143,4.066499947992249
2026-03-09 18:00:00,S3,eu-west-1,18,34.69052594213175,4.370284458805906
2026-03-09 18:00:00,RDS,us-east-1,18,10.607043829656918,1.0173451898914285
2026-03-09 18:00:00,RDS,eu-west-1,18,21.208635410628258,2.5254883670797805
2026-03-09 18:00:00,Lambda,us-east-1,18,15.275134089969544,2.222112410874736
2026-03-09 18:00:00,Lambda,eu-west-1,18,29.59814768814044,5.383676568034395
2026-03-09 19:00:00,EC2,us-east-1,19,45.371561500796524,6.051667046745136
2026-03-09 19:00:00,EC2,eu-west-1,19,15.752597268585783,1.4415248107154277
2026-03-09 19:00:00,S3,us-east-1,19,5.572490532853767,0.3143496921433464
2026-03-09 19:00:00,S3,eu-west-1,19,11.273737529431687,0.8603920137641484
2026-03-09 19:00:00,RDS,us-east-1,19,62.79894887403287,9.264518117554994
2026-03-09 19:00:00,RDS,eu-west-1,19,9.770847419902886,0.7236831394977742
2026-03-09 19:00:00,Lambda,us-east-1,19,6.7840269563884,0.8292179441832794
2026-03-09 19:00:00,Lambda,eu-west-1,19,14.971814333641827,2.3182844245741205
2026-03-09 20:00:00,EC2,us-east-1,20,15.489884201985328,1.4906494147346463
2026-03-09 20:00:00,EC2,eu-west-1,20,10.72444372227922,1.6125904550365313
2026-03-09 20:00:00,S3,us-east-1,20,3.7638014451879855,0.5162460520676627
2026-03-09 20:00:00,S3,eu-west-1,20,21.172699665488285,2.452663865639299
2026-03-09 20:00:00,RDS,us-east-1,20,19.74723967480532,3.645080211539714
2026-03-09 20:00:00,RDS,eu-west-1,20,27.304593630844806,4.199687697302446
2026-03-09 20:00:00,Lambda,us-east-1,20,19.417552880296427,2.0211644379725415
2026-03-09 20:00:00,Lambda,eu-west-1,20,47.85706062972771,8.166313512977114
2026-03-09 21:00:00,EC2,us-east-1,21,22.843562847271514,3.6713107899278494
2026-03-09 21:00:00,EC2,eu-west-1,21,19.722760050590914,3.328266935672219
2026-03-09 21:00:00,S3,us-east-1,21,29.70663170350004,4.341428084128048
2026-03-09 21:00:00,S3,eu-west-1,21,14.704337746126235,1.5719759372452962
2026-03-09 21:00:00,RDS,us-east-1,21,11.4023560570925,1.1663102551705227
2026-03-09 21:00:00,RDS,eu-west-1,21,16.648865869517337,2.466075033022353
2026-03-09 21:00:00,Lambda,us-east-1,21,1.6147540087492074,0.1124433973289389
2026-03-09 21:00:00,Lambda,eu-west-1,21,14.739847870008585,2.549804312418315
2026-03-09 22:00:00,EC2,us-east-1,22,9.811840727562318,1.0356428069135746
2026-03-09 22:00:00,EC2,eu-west-1,22,14.38609594646172,2.079593585469296
2026-03-09 22:00:00,S3,us-east-1,22,21.591204929049315,2.695868935455626
2026-03-09 22:00:00,S3,eu-west-1,22,16.098059666880797,2.0589253116247557
2026-03-09 22:00:00,RDS,us-east-1,22,5.772365272134279,0.9276244209498605
2026-03-09 22:00:00,RDS,eu-west-1,22,19.22935177356992,2.769036424879943
2026-03-09 22:00:00,Lambda,us-east-1,22,30.632500828133555,2.681763585325079
2026-03-09 22:00:00,Lambda,eu-west-1,22,21.97414983278456,1.3433652524267088
2026-03-09 23:00:00,EC2,us-east-1,23,2.630829269375141,0.46311832010136683
2026-03-09 23:00:00,EC2,eu-west-1,23,13.459789040532566,2.459562587433217
2026-03-09 23:00:00,S3,us-east-1,23,3.0534995940346414,0.2280184941742029
2026-03-09 23:00:00,S3,eu-west-1,23,7.088271279821849,0.6834621747724764
2026-03-09 23:00:00,RDS,us-east-1,23,11.861570131204902,1.0954321012044475
2026-03-09 23:00:00,RDS,eu-west-1,23,10.750131200208314,2.0491608132208836
2026-03-09 23:00:00,Lambda,us-east-1,23,18.266541589630556,1.474413264029415
2026-03-09 23:00:00,Lambda,eu-west-1,23,25.88865957237983,1.9411546014107068
2026-03-10 00:00:00,EC2,us-east-1,0,11.923207906830255,0.9213752204601537
2026-03-10 00:00:00,EC2,eu-west-1,0,6.229322140235654,0.9934546397292513
2026-03-10 00:00:00,S3,us-east-1,0,1.0860730124518547,0.19897180872626222
2026-03-10 00:00:00,S3,eu-west-1,0,20.06811819860903,2.1875274637408317
2026-03-10 00:00:00,RDS,us-east-1,0,7.770498644740495,0.5471362391053035
2026-03-10 00:00:00,RDS,eu-west-1,0,8.0931608445017,1.1157093925033605
2026-03-10 00:00:00,Lambda,us-east-1,0,8.60294561278969,0.7010561349486023
2026-03-10 00:00:00,Lambda,eu-west-1,0,11.532455545342726,0.687596334503481
2026-03-10 01:00:00,EC2,us-east-1,1,12.58111333516578,2.3015222786498075
2026-03-10 01:00:00,EC2,eu-west-1,1,7.180471025806532,1.2969811342088777
2026-03-10 01:00:00,S3,us-east-1,1,8.235326480387222,1.6173071418086813
2026-03-10 01:00:00,S3,eu-west-1,1,5.3582320315028396,0.6488857206985461
2026-03-10 01:00:00,RDS,us-east-1,1,4.859389591926867,0.45726943398600634
2026-03-10 01:00:00,RDS,eu-west-1,1,4.838473834246946,0.8006104683579974
2026-03-10 01:00:00,Lambda,us-east-1,1,8.159807843710016,0.6289109865707335
2026-03-10 01:00:00,Lambda,eu-west-1,1,4.039815685682411,0.3494190565028196
2026-03-10 02:00:00,EC2,us-east-1,2,0.1639489061534708,0.014485278341045562
2026-03-10 02:00:00,EC2,eu-west-1,2,7.785799321323075,1.5006576294439715
2026-03-10 02:00:00,S3,us-east-1,2,3.3296670794896026,0.5309934559778061
2026-03-10 02:00:00,S3,eu-west-1,2,11.487239550475875,0.8047295938801511
2026-03-10 02:00:00,RDS,us-east-1,2,6.339043183765368,0.4052352638175776
2026-03-10 02:00:00,RDS,eu-west-1,2,14.754096767386262,2.6029506243857687
2026-03-10 02:00:00,Lambda,us-east-1,2,3.654513447724169,0.6225140177358413
2026-03-10 02:00:00,Lambda,eu-west-1,2,1.7358038570528376,0.26149743933790853
2026-03-10 03:00:00,EC2,us-east-1,3,12.250297040593646,0.9728585382865949
2026-03-10 03:00:00,EC2,eu-west-1,3,9.397901546353284,1.1469436892399907
2026-03-10 03:00:00,S3,us-east-1,3,3.797811258314062,0.5332464701160464
2026-03-10 03:00:00,S3,eu-west-1,3,22.856427943303018,4.338621529486428
2026-03-10 03:00:00,RDS,us-east-1,3,5.381707566400103,0.4058537320022367
2026-03-10 03:00:00,RDS,eu-west-1,3,6.912246413046089,0.880046622224072
2026-03-10 03:00:00,Lambda,us-east-1,3,25.923515266847225,1.9095973161671753
2026-03-10 03:00:00,Lambda,eu-west-1,3,19.22684192095868,2.241415262239081
2026-03-10 04:00:00,EC2,us-east-1,4,6.0929587483050875,0.48756005909314915
2026-03-10 04:00:00,EC2,eu-west-1,4,12.7505504836408,2.236802693609133
2026-03-10 04:00:00,S3,us-east-1,4,5.498762721817827,0.4850482881960602
2026-03-10 04:00:00,S3,eu-west-1,4,31.071350979809566,3.4975686040532716
2026-03-10 04:00:00,RDS,us-east-1,4,31.05680761294795,3.4525277812049855
2026-03-10 04:00:00,RDS,eu-west-1,4,53.202421655717444,9.573469543980947
2026-03-10 04:00:00,Lambda,us-east-1,4,66.88347148972093,10.946792343596488
2026-03-10 04:00:00,Lambda,eu-west-1,4,9.896954941081308,0.5803210501280167
2026-03-10 05:00:00,EC2,us-east-1,5,34.33701738369279,2.0623883466362902
2026-03-10 05:00:00,EC2,eu-west-1,5,2.805413882012222,0.37222115458309674
2026-03-10 05:00:00,S3,us-east-1,5,23.79765164685086,2.7166888447111393
2026-03-10 05:00:00,S3,eu-west-1,5,28.27977810681949,2.5830079963193793
2026-03-10 05:00:00,RDS,us-east-1,5,8.87141875680815,1.4983217765782153
2026-03-10 05:00:00,RDS,eu-west-1,5,11.624183809771727,0.8055010228719193
2026-03-10 05:00:00,Lambda,us-east-1,5,38.728040113214206,7.5948992847890375
2026-03-10 05:00:00,Lambda,eu-west-1,5,28.79167240948818,1.5436763422727635
2026-03-10 06:00:00,EC2,us-east-1,6,73.178112386093,4.95669080726388
2026-03-10 06:00:00,EC2,eu-west-1,6,67.61959058627968,6.538645235037508
2026-03-10 06:00:00,S3,us-east-1,6,4.685156606833978,0.5920743174666784
2026-03-10 06:00:00,S3,eu-west-1,6,16.157260602828195,1.3316882658781015
2026-03-10 06:00:00,RDS,us-east-1,6,9.6797270591535,1.5529406076158312
2026-03-10 06:00:00,RDS,eu-west-1,6,42.724868526738405,4.427633048838203
2026-03-10 06:00:00,Lambda,us-east-1,6,30.907219564164013,1.7240278879986164
2026-03-10 06:00:00,Lambda,eu-west-1,6,10.334518586732983,1.8773510273115264
2026-03-10 07:00:00,EC2,us-east-1,7,13.982885083305316,2.6788390402911224
2026-03-10 07:00:00,EC2,eu-west-1,7,67.82736237485408,9.684698964383678
2026-03-10 07:00:00,S3,us-east-1,7,20.811577745628647,3.5583731005931645
2026-03-10 07:00:00,S3,eu-west-1,7,3.180222316190234,0.21678535852459804
2026-03-10 07:00:00,RDS,us-east-1,7,11.101925055080216,1.0027596460061752
2026-03-10 07:00:00,RDS,eu-west-1,7,97.65815634315037,9.647136867610929
2026-03-10 07:00:00,Lambda,us-east-1,7,58.65520666112642,11.385736666710685
2026-03-10 07:00:00,Lambda,eu-west-1,7,9.054659937686376,1.1484332693960984
2026-03-10 08:00:00,EC2,us-east-1,8,38.33360624810099,1.959308579075772
2026-03-10 08:00:00,EC2,eu-west-1,8,63.88818397571393,6.837816468258125
2026-03-10 08:00:00,S3,us-east-1,8,6.146157125580741,0.3144533178896613
2026-03-10 08:00:00,S3,eu-west-1,8,68.82321315914761,5.896143933007993
2026-03-10 08:00:00,RDS,us-east-1,8,46.07549505293549,5.446354356766688
2026-03-10 08:00:00,RDS,eu-west-1,8,17.760659070609968,1.7495840240003517
2026-03-10 08:00:00,Lambda,us-east-1,8,51.46112591669368,2.825737208863327
2026-03-10 08:00:00,Lambda,eu-west-1,8,41.639616686171415,2.808607067510134
2026-03-10 09:00:00,EC2,us-east-1,9,48.28565334724604,6.404270296690901
2026-03-10 09:00:00,EC2,eu-west-1,9,41.16811697357876,6.353917459343273
2026-03-10 09:00:00,S3,us-east-1,9,16.958325371375746,1.876987335285922
2026-03-10 09:00:00,S3,eu-west-1,9,19.994513089837707,3.193568857572408
2026-03-10 09:00:00,RDS,us-east-1,9,30.409053197323285,2.265472434225586
2026-03-10 09:00:00,RDS,eu-west-1,9,38.11152905877413,2.6033487066477514
2026-03-10 09:00:00,Lambda,us-east-1,9,59.18934943822958,10.41247537143951
2026-03-10 09:00:00,Lambda,eu-west-1,9,124.45297476454553,12.555065283181785
2026-03-10 10:00:00,EC2,us-east-1,10,46.93421863090055,5.389793702238835
2026-03-10 10:00:00,EC2,eu-west-1,10,62.66061015055976,12.03943671282502
2026-03-10 10:00:00,S3,us-east-1,10,72.94842430563686,8.288170123022992
2026-03-10 10:00:00,S3,eu-west-1,10,65.81697272953353,3.3253048667283718
2026-03-10 10:00:00,RDS,us-east-1,10,17.545151488706132,3.3457865401689144
2026-03-10 10:00:00,RDS,eu-west-1,10,97.01618618042905,5.0562697052526016
2026-03-10 10:00:00,Lambda,us-east-1,10,87.06532045789064,13.002591152056752
2026-03-10 10:00:00,Lambda,eu-west-1,10,43.67976368184901,4.299557977602007
2026-03-10 11:00:00,EC2,us-east-1,11,19.317254815112967,2.3288614568277364
2026-03-10 11:00:00,EC2,eu-west-1,11,42.062247347259486,5.556118981331467
